row_index,id,event,label,local_pred,prob_rumor,review_label,llm_confidence,review_source,would_rescue_false_negative,would_create_false_positive,reason,similar_examples,text
165,580319983676313601,4,0,0,0.33655704459164265,0,0.95,cache,False,False,推文为关于德国之翼航班的事件描述，语气客观且附有URL，类似训练样本均为非谣言报道，无谣言线索。,"[{""label"": 0, ""similarity"": 0.4065, ""text"": ""Praying for Germanwings A320 passengers &amp; their families &gt;   http://t.co/Ug4ULnF6XL  #germanwings #A320""}, {""label"": 0, ""similarity"": 0.3828, ""text"": ""Location of #Germanwings plane crash. http://t.co/9a9ZLDN4o7""}, {""label"": 0, ""similarity"": 0.3788, ""text"": ""#Germanwings plane crash: what we know so far http://t.co/q1I8tkghmf http://t.co/Lywc9MHPgj""}, {""label"": 0, ""similarity"": 0.3433, ""text"": ""Flightpath of Germanwings A320 http://t.co/SHVkyEy4Ug http://t.co/aZouLEdgeI""}]",#Últimahora Es tracta d'un aparell de Germanwings amb 152 passatgers a bord http://t.co/hT5BhpuGuv
214,544296671950020609,5,1,0,0.3360829124025597,0,0.85,cache,False,False,推文仅引用推测性报告且本身未传播虚假信息，相似训练样本中虽有谣言但内容不同，缺乏明确谣言线索。,"[{""label"": 0, ""similarity"": 0.6834, ""text"": ""Weep for media credibility. The Australian's @SharriMarkson was tweeting Channel 9 reports of 2GB Ray Hadley's 'rumours.' #SydneySiege""}, {""label"": 1, ""similarity"": 0.6383, ""text"": ""3 people appear to escape from Lindt Cafe in Sydney, @abcnews reports. #SydneySiege http://t.co/HFOY0ctLNV http://t.co/SdHLGo6pzY""}, {""label"": 0, ""similarity"": 0.5596, ""text"": ""Latest update on the situation in Martin Place from @nswpolice #SydneySiege http://t.co/q9PlmuiAEs""}, {""label"": 0, ""similarity"": 0.517, ""text"": ""Images of the #SydneySiege http://t.co/dx5yyCVc9K http://t.co/wRpCfYU3sy""}]",From @guardian on Ray Hadley's speculative reports: #sydneysiege http://t.co/qRXKjmJZyq
232,544343625069379584,5,0,0,0.3355246174603654,0,0.75,cache,False,False,推文描述现场情况，提及'hostage situation'但无明显虚假或恶意特征；三个高相似度训练样本均为非谣言，唯一一个谣言样本内容不同。证据不足，维持本地模型判断。,"[{""label"": 0, ""similarity"": 0.6145, ""text"": ""BREAKING: Police say the hostage situation in Sydney is over: http://t.co/pFI0hfrn0j #sydneysiege http://t.co/SMAlQQgCtH""}, {""label"": 0, ""similarity"": 0.4863, ""text"": ""Why a hostage situation is neither the time nor place for selfies #sydneysiege http://t.co/AYGnzNVxOX http://t.co/yhHldK5Wne""}, {""label"": 0, ""similarity"": 0.482, ""text"": ""Latest update on the situation in Martin Place from @nswpolice #SydneySiege http://t.co/q9PlmuiAEs""}, {""label"": 1, ""similarity"": 0.48, ""text"": ""Two women have emerged from the Lindt cafe in #Sydney. Five hostages are now out #sydneysiege http://t.co/4MUc9ivwbK http://t.co/oVrob5DLD3""}]",Two young guys have arrived and are swigging from bottles of white wine. This is a hostage situation #sydneysiege http://t.co/nwGAIcqt3S
172,580340024736116736,4,0,0,0.3295081880575829,1,0.72,cache,False,True,推文直接引用'No survivors'，且三个高度相似训练样本（相似度0.976、0.894、0.757）均被标记为谣言，文本线索与训练样本均强烈支持谣言判断。,"[{""label"": 1, ""similarity"": 0.9759, ""text"": ""'No survivors' in #Germanwings crash says French transport minister adding it crashed after pilot issued distress signal in good weather""}, {""label"": 1, ""similarity"": 0.894, ""text"": ""French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF""}, {""label"": 0, ""similarity"": 0.8128, ""text"": ""French president Hollande does not expect survivors from #Germanwings plane crash http://t.co/0YLB5DTeso http://t.co/UK8LVyuBbN""}, {""label"": 1, ""similarity"": 0.7565, ""text"": ""French president: No survivors likely in Germanwings crash http://t.co/ZCVYX4B1lQ""}]","""No survivors"" from #Germanwings crash in the Alps, French transport minister says http://t.co/iw1QLzJQKW http://t.co/Q0ssqcSKp2"
225,544518033902149632,5,1,0,0.3280307875236958,0,0.85,cache,False,False,推文为客观新闻转述，引用NBC和7News，未出现异常或虚假描述；相似训练样本中多为非谣言报道，谣言证据不充分。,"[{""label"": 0, ""similarity"": 0.4892, ""text"": ""Authorities have confirmed that #sydneysiege is now over after police storm the building: http://t.co/IrteddYrbH http://t.co/w8i1njo5xH""}, {""label"": 1, ""similarity"": 0.4682, ""text"": ""Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - http://t.co/mp18E4DdjW""}, {""label"": 0, ""similarity"": 0.4489, ""text"": ""BREAKING NEWS UPDATE: Police storm Sydney café to end hostage-taking http://t.co/8f1AQOT6dg #SydneySiege http://t.co/WnCbG1QwRb""}, {""label"": 1, ""similarity"": 0.4449, ""text"": ""#SYDNEYSIEGE OVER, police confirm. Reports hostage-taker is down http://t.co/kJdiVv0nB9 http://t.co/vuZivnylRv""}]","Stretchers taken from Sydney cafe after police storm building; fate of hostage-taker unknown - @NBCNews, @7NewsSydney http://t.co/N5mmnilz4Z"
364,524958741259886592,6,0,0,0.32766629088974764,0,0.85,cache,False,False,推文与两个高度相似（相似度0.9158和0.5806）的非谣言训练样本一致，且本地模型非谣言证据中'shooting URL'得分最高（0.6864），表明这是一条真实新闻，而非谣言。,"[{""label"": 0, ""similarity"": 0.9158, ""text"": ""U.S. jury finds four former Blackwater guards guilty on nearly every count related to 2007 Baghdad shooting.""}, {""label"": 0, ""similarity"": 0.5806, ""text"": ""Overwhelming guilty verdict in Blackwater case -- murder, manslaughter, weapons -- declares 2007 Nisour Square shooting a criminal act.""}, {""label"": 1, ""similarity"": 0.2084, ""text"": ""#BREAKING: @kenneyjason confirms the soldier shot this morning has died, a Parliamentary Guard has also been wounded. #OttawaShooting""}, {""label"": 1, ""similarity"": 0.2062, ""text"": ""BREAKING NEWS: CBC confirms photo of Michael Zehaf-Bibeau, the gunman in the Ottawa shooting - http://t.co/58IK7FMcA1 http://t.co/HmCjJGCn0F""}]",BREAKING: Four Blackwater guards convicted of voluntary manslaughter in 2007 Baghdad shooting http://t.co/hR7xe18RJ2
358,524980483479076864,6,0,0,0.32503191004990223,0,0.95,cache,False,False,推文为NBA常规调查新闻，无耸动或虚假表述；相似训练样本中谣言样本属突发事件且相似度低，非谣言样本更接近。,"[{""label"": 0, ""similarity"": 0.393, ""text"": ""Last position Germanwings A320 via @flightradar24 http://t.co/kJ5F9vlNQs""}, {""label"": 0, ""similarity"": 0.3882, ""text"": ""Last known position of Germanwings flight: http://t.co/m9ZF6fy8yk http://t.co/wc8gKPxUAc""}, {""label"": 1, ""similarity"": 0.3325, ""text"": ""#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/B8LinPFjvj http://t.co/olsk7N4X5T""}, {""label"": 1, ""similarity"": 0.3325, ""text"": ""#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/gPg9nujRvk http://t.co/H0Hw24j5ma""}]","Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story: http://t.co/rX94nO5V60 http://t.co/MXQayqVPlT"
12,499366666300846081,1,1,0,0.3182306268579869,1,0.65,cache,True,False,文本中'It's shut down'和'No media allowed'与相似训练样本（标签1，相似度0.75）'#Ferguson is completely shut down. No journalists allowed.'高度一致，且本地谣言证据中'down'得分0.62，支持谣言判断。,"[{""label"": 1, ""similarity"": 0.7507, ""text"": ""#Ferguson is completely shut down. No journalists allowed.""}, {""label"": 0, ""similarity"": 0.5158, ""text"": ""More police cars heading into #Ferguson https://t.co/cguoQrqjCn""}, {""label"": 0, ""similarity"": 0.4109, ""text"": ""Police blocking cars from entering #Ferguson right now http://t.co/e6DQpD0vmE""}, {""label"": 0, ""similarity"": 0.4078, ""text"": ""#Ferguson protestors have shut down a major intersection  https://t.co/2sLJdYKrP4""}]",Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj
60,500212911856295940,1,0,0,0.3166966740180263,0,0.9,cache,False,False,推文是表达个人观点的评论性语句，并未直接陈述事实，本地模型非谣言证据（如词项'we'、'do'）及相似训练样本（标签0）更匹配，缺乏充分线索支持改为谣言。,"[{""label"": 0, ""similarity"": 0.4475, ""text"": ""Police are leaving now. #ferguson https://t.co/tozjird2vf""}, {""label"": 1, ""similarity"": 0.348, ""text"": ""The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms http://t.co/JawJSRGJ9m http://t.co/B9lA31LLis""}, {""label"": 1, ""similarity"": 0.3465, ""text"": ""The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms http://t.co/P2mW9Nu8pB … http://t.co/6kBUzLXzFY""}, {""label"": 1, ""similarity"": 0.3235, ""text"": ""What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson""}]","No matter what we do, it won't be as bad as killing a kid and leaving him to die on the street, covered with his own blood. #Ferguson"
381,524950159160250368,6,0,0,0.3148187837011583,0,0.9,cache,False,False,推文内容为白宫官员通报奥巴马已获悉加拿大首都枪击事件，属于标准新闻报道，且相似训练样本中多条类似报道均被标记为非谣言。本地模型非谣言证据中'briefed'和'shooting'得分较高，无强烈谣言线索，故保持0。,"[{""label"": 0, ""similarity"": 1.2595, ""text"": ""JUST IN: White House official: Pres. Obama briefed on hostage situation in Sydney, Australia - @c_good http://t.co/PD7pVfU9pQ""}, {""label"": 0, ""similarity"": 0.9953, ""text"": ""BREAKING: President Obama has been briefed on the situation in Ottawa, White House official says. http://t.co/qsAnGNqBEw""}, {""label"": 0, ""similarity"": 0.4868, ""text"": ""JUST IN: US Embassy in Ottawa on lockdown following shooting incidents at and near Canadian Parliament - @WilliamsJon""}, {""label"": 1, ""similarity"": 0.4801, ""text"": ""Ottawa Police spokesman tells @ABC News that 3 suspects are being sought following shootings in Canadian capital - @WorldNews""}]",JUST IN: White House official: Pres. Obama has been briefed on shooting incidents in Canadian capital - @marykbruce
180,544511130249744384,5,1,0,0.3143122346092613,0,0.7,cache,False,False,推文内容类似于相似训练样本中判为非谣言的描述（'Gunfire and explosions have been heard at the cafe'），没有明显夸大或虚假指控；本地模型非谣言证据中'at the'和'cafe URL'得分较高，而谣言证据得分较低。,"[{""label"": 1, ""similarity"": 0.5916, ""text"": ""Powerful series of images of one of the hostages escaping #sydneysiege http://t.co/8JoOsCMZKA""}, {""label"": 0, ""similarity"": 0.5699, ""text"": ""Gunfire and explosions have been heard as armed police stormed the Lindt cafe building in Sydney #sydneysiege""}, {""label"": 1, ""similarity"": 0.5333, ""text"": ""POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege""}, {""label"": 0, ""similarity"": 0.532, ""text"": ""Gunfire and explosions were heard at the cafe moments after a group of hostages ran from the building. #sydneysiege http://t.co/XIraAG7atA""}]",#sydneysiege: A series of loud blasts and bursts of ammunition have been heard at the cafe. http://t.co/IxPuyIrNy2 http://t.co/olteaN8zjH
357,525030331775463424,6,0,0,0.31192700072937907,0,0.75,cache,False,False,推文内容为对#OttawaShooting事件后的具体措施描述，类似训练样本均为非谣言且无谣言线索；本地模型非谣言证据权重更高。,"[{""label"": 0, ""similarity"": 0.4559, ""text"": ""Things to remember. #OttawaShooting http://t.co/hsoasOkV7P""}, {""label"": 0, ""similarity"": 0.4487, ""text"": ""Stay Strong Canada.  #ottawashooting http://t.co/7gVWfXh0AC""}, {""label"": 0, ""similarity"": 0.4383, ""text"": ""Finally out of the building #ottawashooting""}, {""label"": 0, ""similarity"": 0.4275, ""text"": ""Remember: do NOT tweet location of police in #Ottawa #OttawaShooting""}]","Atlantic #cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual. #OttawaShooting"
375,524954161054756864,6,0,0,0.3059083892048853,0,0.85,cache,False,False,推文仅表达对渥太华事件的震惊和关心，没有传播具体虚假信息；相似训练样本均为非谣言，本地模型证据支持非谣言。,"[{""label"": 0, ""similarity"": 0.4581, ""text"": ""Thinking of everyone in Sydney today x""}, {""label"": 0, ""similarity"": 0.3698, ""text"": ""Major police operation unfolding in downtown Sydney http://t.co/thNggxxGEQ""}, {""label"": 0, ""similarity"": 0.3612, ""text"": ""Thinking of our friends in Ottawa this morning. Please be safe.""}, {""label"": 0, ""similarity"": 0.3546, ""text"": ""Thinking of everyone in Ottawa this morning. Thoughts and prayers are with the solider and their family. #Canada""}]","Simply shocked at what's unfolding in Canada's capital. Thinking of you, Ottawa."
57,499697498072420352,1,0,0,0.30310387043144155,0,0.85,cache,False,False,推文是自称桑迪胡克父亲和前警察的人表达对弗格森警方部署特警的看法，没有明显虚假或造谣迹象，相似训练样本中虽有谣言样本但相似度不高且文本线索不充分。,"[{""label"": 0, ""similarity"": 0.4211, ""text"": ""#Ferguson: Towns Don't Need Tanks http://t.co/304W7l7neh""}, {""label"": 1, ""similarity"": 0.3869, ""text"": ""shorter #ferguson pd: \""damn, we thought we could dirty up this guys name, we didn't think you guys would CHECK\""""}, {""label"": 0, ""similarity"": 0.3271, ""text"": ""Whoa #ferguson http://t.co/JSNZrnFMp5""}, {""label"": 1, ""similarity"": 0.32, ""text"": ""Why was #Ferguson PD still looking for the suspect 7 hours after Michael Brown had been killed? http://t.co/xmMMBBN5nT""}]",Dear #Ferguson PD After our towns murders we didn't deploy SWAT Respectfully a Sandy Hook Dad and ex-cop. http://t.co/fpRWMowwAj
252,544357264333615104,5,0,0,0.3009957602384284,0,0.8,cache,False,False,当前推文为情感安慰性陈述，无明确谣言线索；相似训练样本中非谣言样本更接近其语气和内容，本地证据显示非谣言特征得分更高，故保持原判。,"[{""label"": 1, ""similarity"": 1.1252, ""text"": ""Sydney gunman was shot by police and is confirmed dead #sydneysiege #SydneyHostageCrisis""}, {""label"": 0, ""similarity"": 1.0741, ""text"": ""this photo speaks a thousand words, praying for all people being held hostage #sydneysiege #SydneyHostageCrisis http://t.co/Pk3wwqd8FS""}, {""label"": 0, ""similarity"": 0.8867, ""text"": ""Only the soldiers of Islam have the guts to bravely face women armed with coffee mugs.  #sydneysiege  #SydneyHostageCrisis""}, {""label"": 1, ""similarity"": 0.8515, ""text"": ""Australian Mufti condemns hostage taking in #Sydney - Statement #SydneyHostageCrisis #SydneySiege #SydneyCafe http://t.co/n38XZVq5iu""}]",This is well written and comforting as well. #sydneysiege #SydneyHostageCrisis http://t.co/mdJvf6NEdf
34,498274493337702401,1,0,0,0.2985391750416842,0,0.9,cache,False,False,输入推文仅陈述MikeBrown被枪击无法上大学，未包含类似训练样本中“shoplifting”的指控性内容，文本线索本身不构成谣言。,"[{""label"": 1, ""similarity"": 1.0473, ""text"": ""St. Louis: Unarmed teenager #MikeBrown was shot ten times by a #Ferguson police officer for accusation of shoplifting http://t.co/cmaG8mnMiP""}, {""label"": 1, ""similarity"": 0.9267, ""text"": ""Unarmed teenage black boy #MikeBrown was shot ten times by a #Ferguson police officer for accusation of shoplifting http://t.co/rjKd6f2fM9""}, {""label"": 0, ""similarity"": 0.743, ""text"": ""Michael Brown, unarmed black teen killed by police in #Ferguson was set to start college on Monday. @MichaelSkolnik:https://t.co/4LODno0FLr""}, {""label"": 0, ""similarity"": 0.6892, ""text"": ""Mike Brown was to start studying at Vatterott College on Monday. #Ferguson""}]",: Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/dCFmzlkFRD”
395,536810390739755009,0,0,0,0.29836912759308903,0,0.8,cache,False,False,推文仅为新闻宣布事件，无虚假主张；最相似的两个训练样本中一个为谣言但另一个为非谣言且文本客观，不足以支持改判。,"[{""label"": 1, ""similarity"": 0.9322, ""text"": ""Swiss museum confirms it will take on #Gurlitt collection""}, {""label"": 0, ""similarity"": 0.8587, ""text"": ""Swiss Museum Deciding on Gurlitt Art Trove: Swiss museum to announce decision on future of collector Gurlitt's... http://t.co/hM4I0qiiZx""}, {""label"": 0, ""similarity"": 0.8222, ""text"": ""Swiss museum to decide future of Gurlitt art trove: BERLIN (AP) — A Swiss museum and German officials plan to ... http://t.co/E9J50yeUM2""}, {""label"": 1, ""similarity"": 0.8084, ""text"": ""#Gurlitt's art collection is going to a Bern museum. Here's a look back at how it came to that http://t.co/7qoJQRTZlF http://t.co/t37tgc2pP0""}]","Swiss museum, German officials to announce fate of  #Gurlitt art collection at 11CET. http://t.co/7NlXiG4hcz"
162,580331071457333248,4,0,0,0.28530555030379917,0,0.85,cache,False,False,推文为机场运营商Aena的客观时间报道，无夸张或虚假断言；相似训练样本多为事实性非谣言，仅一条谣言样本但内容不同（死亡人数），证据不足。,"[{""label"": 0, ""similarity"": 0.637, ""text"": ""#Germanwings crash: Arrivals board at #Dusseldorf airport http://t.co/zU6hn03xzU http://t.co/MOQt2LDido""}, {""label"": 0, ""similarity"": 0.597, ""text"": ""Family members of victims of @germanwings crash arrive at Barcelona's El Prat airport http://t.co/wf2xONhzNQ http://t.co/CBDPm6JiHv""}, {""label"": 1, ""similarity"": 0.5814, ""text"": ""BREAKING: 148 feared dead in crashed #Germanwings flight http://t.co/bnEGQsxBFL""}, {""label"": 0, ""similarity"": 0.5533, ""text"": ""Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in French Alps. http://t.co/FHoX6q0GHt R.I.P. http://t.co/oUOhJrHxko""}]",Airport operator Aena: Crashed #GermanWings jet took off from Barcelona airport at 0855 GMT http://t.co/8UPMsinQkX http://t.co/4IpoDSEy7U
166,580328565255852032,4,0,0,0.28530426368969214,0,0.85,cache,False,False,推文为新闻陈述，相似训练样本中有非谣言案例，本地非谣言证据强度高于谣言证据，无明确谣言线索。,"[{""label"": 1, ""similarity"": 0.7464, ""text"": ""Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx""}, {""label"": 1, ""similarity"": 0.7452, ""text"": ""French president: No survivors likely in Germanwings crash http://t.co/ZCVYX4B1lQ""}, {""label"": 0, ""similarity"": 0.6595, ""text"": ""French president Hollande does not expect survivors from #Germanwings plane crash http://t.co/0YLB5DTeso http://t.co/UK8LVyuBbN""}, {""label"": 1, ""similarity"": 0.6184, ""text"": ""Reports of a plane crash near the French Alps, a GermanWings A320 http://t.co/WDso9Euyhp http://t.co/mpNENahmaW""}]",#A320 Germanwings plane crash: Majority of victims likely to be German says French President http://t.co/U4yg4ndyBo http://t.co/eHb2UetmxI
387,536835011941396481,0,1,0,0.27622566174941987,0,0.9,cache,False,False,推文是正规新闻机构报道，相似训练样本均为非谣言，且本地模型证据中非谣言特征占主导，无明显谣言线索。,"[{""label"": 0, ""similarity"": 1.0059, ""text"": ""The Gurlitt art collection no one - and everyone - wants - SWI swissinfo.ch http://t.co/rjjy0e4AR4 @swissinfo_en""}, {""label"": 0, ""similarity"": 1.0059, ""text"": ""The Gurlitt art collection no one - and everyone - wants - SWI swissinfo.ch http://t.co/7j0ZLfv7d1 @swissinfo_en""}, {""label"": 0, ""similarity"": 1.0059, ""text"": ""The Gurlitt art collection no one - and everyone - wants - SWI swissinfo.ch http://t.co/iRdYJ2HIrO @swissinfo_en""}, {""label"": 0, ""similarity"": 0.9292, ""text"": ""Swiss museum to say today whether it accepts Nazi-era art hoard @AFP http://t.co/ZrnSMxC4YO #Gurlitt""}]",#Gurlitt Bern museum accepts controversial art hoard - SWI swissinfo.ch http://t.co/B0udLwiK1J @swisscenter @fteuscher
17,498294764718915586,1,1,0,0.27486464059553434,0,0.9,cache,False,False,推文表达了对弗格森事件的对比评论，未发现明确事实错误；相似训练样本均为非谣言，文本线索不足以支持谣言判定。,"[{""label"": 0, ""similarity"": 0.4484, ""text"": ""White man with gun *goes* to Target. Black kid without gun *is* the target. #Ferguson""}, {""label"": 0, ""similarity"": 0.432, ""text"": ""#Ferguson, MO is in protest after a cop kills an unarmed black teen: http://t.co/xirnS3duFB http://t.co/T6Dp3AQbgE""}, {""label"": 0, ""similarity"": 0.4053, ""text"": ""The #Ferguson shooting shows that being passive leads 2 more injustice. If a Black cop shot an unarmed white teen, Ferguson would be on fire""}, {""label"": 0, ""similarity"": 0.3971, ""text"": ""It's messed up when cops can shoot unarmed Black teen yet White people can walk around Target with AR-15's! #Ferguson""}]",White man aiming down on police...nothing happens. Unarmed black kid walking back from store shot 10 times. #Ferguson http://t.co/48EcUF2Bwa
374,525052976562712576,6,0,0,0.2734886671038223,0,0.85,cache,False,False,推文仅提供渥太华枪击事件报道的截图链接，无争议性或捏造内容，且相似训练样本多为非谣言，本地模型判为0证据充分。,"[{""label"": 0, ""similarity"": 0.5802, ""text"": ""Follow our live coverage of the shootings in Ottawa here: http://t.co/rmEiEdAcH3 #ottawashooting http://t.co/GBHLM8pWGp""}, {""label"": 0, ""similarity"": 0.5542, ""text"": ""WATCH LIVE: CP24's special coverage of the shootings in Ottawa  http://t.co/FbeHWI1vZa http://t.co/9jJQmRKFKg""}, {""label"": 1, ""similarity"": 0.5202, ""text"": ""Live coverage of the Sydney cafe hostage siege on @SkyNews and at http://t.co/1gMsZkOTjC http://t.co/C2nWo4mA5A""}, {""label"": 0, ""similarity"": 0.5202, ""text"": ""Canada's Coverage of the Ottawa Shootings Put American Cable News to Shame http://t.co/D1WmpR4q6b""}]","Coverage of the Ottawa shooting, in one very revealing screenshot http://t.co/CE8bvaKO8F http://t.co/GqOHyg0tUD"
158,580325243631321088,4,0,0,0.2716297560590893,0,0.85,cache,False,False,文本为新闻标题式陈述'What we do and do not know'，无明显造谣或误导线索；相似训练样本中谣言与非谣言并存，且本地模型谣言概率仅0.27，证据不足改为谣言。,"[{""label"": 0, ""similarity"": 1.2019, ""text"": ""Germanwings Airbus A320 crashes in French Alps - live updates http://t.co/ZCHyZHUQ6Y""}, {""label"": 1, ""similarity"": 1.1706, ""text"": ""BREAKING: Germanwings Airbus A320 crashes in French Alps | via @BBCBreaking""}, {""label"": 1, ""similarity"": 1.1539, ""text"": ""Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI""}, {""label"": 0, ""similarity"": 1.0654, ""text"": ""What we do and do not know about Germanwings flight 4U9525 http://t.co/9oV6x1lrrf http://t.co/ZFaHUwPx4B""}]",Germanwings Airbus A320 crashes in French Alps: What we do and do not know http://t.co/3xKSCtFFwT http://t.co/ugwghZVbHr
307,524956294395224064,6,1,0,0.2675059359074947,1,0.7,cache,True,False,推文声称提供渥太华议会山附近枪击的3个地点，与训练集中标签为1的样本（高度相似0.5398）内容完全吻合；本地模型谣言证据中“shootings in”和“parliament”得分较高，支持改为谣言。,"[{""label"": 0, ""similarity"": 0.7812, ""text"": ""Please DO NOT tweet photos or locations of police in #ottawa at the Parliament Buildings! @TorontoPolice @OttawaPolice""}, {""label"": 0, ""similarity"": 0.5682, ""text"": ""Security bulletin from Parliament Hill: #ottawa http://t.co/79DHcPi530""}, {""label"": 1, ""similarity"": 0.5398, ""text"": ""Ottawa shootings reportedly at three locations - parliament, war memorial and shopping mall. http://t.co/fULkb6VpEv http://t.co/mL9Ivehy6Q""}, {""label"": 0, ""similarity"": 0.5277, ""text"": ""A reminder for those observing the shooting on Parliament Hill: DO NOT tweet police locations and movements #ottcity #ottawa""}]",Here are the 3 locations of shootings in #Ottawa around Parliament Hill (GoofleEarth) From: @CNNJason http://t.co/DSyNgBC02U
63,498531639472189441,1,0,0,0.2647959429912698,0,0.92,cache,False,False,推文对比两个事件，使用'v'和并列结构，但无具体虚假指控；相似训练样本均为非谣言且内容类似，未提供足够线索支持谣言。,"[{""label"": 0, ""similarity"": 0.4224, ""text"": ""That crowd behind the cops? MORE cops. #ferguson http://t.co/DBmGbd1TUl""}, {""label"": 0, ""similarity"": 0.4174, ""text"": ""#Ferguson: protesters march peacefully, militarized police aim guns at them http://t.co/nelrA6qZQn pic: @ryanjreilly http://t.co/KgTFspqfrd""}, {""label"": 0, ""similarity"": 0.4052, ""text"": ""Hannity throws a softball to #Ferguson Police Chief #UniteBlue #LibCrib #Bundy #morningjoe http://t.co/2AjrbA7TdI http://t.co/N7RCK8xAsq""}, {""label"": 0, ""similarity"": 0.3778, ""text"": ""Unarmed teen killed by cops isn't the headline but calling black people \""ANGRY MOB!\"" is, that tells you everything about the media #Ferguson""}]",#Ferguson v #Bundy: Black jaywalking teen shot &amp; killed by cops. White trespassig rancher's militia aim guns at cops. http://t.co/MEGjYq2feR
369,524923403183333376,6,0,0,0.2636038784058854,0,0.9,cache,False,False,推文内容为音乐视频拍摄结束的日常更新，无谣言线索；本地模型证据支持非谣言，相似训练样本中非谣言样本更相关。,"[{""label"": 0, ""similarity"": 0.3016, ""text"": ""What we know so far about the Canadian Parliament shooting in Ottawa http://t.co/3NUfy6joHM http://t.co/9iWwhBPPZv""}, {""label"": 0, ""similarity"": 0.273, ""text"": ""At the end of the day, shooting an unarmed man who is surrendering is a crime &amp; the person who we know did it isn't in custody. #ferguson""}, {""label"": 1, ""similarity"": 0.2641, ""text"": ""And I'm now officially done with @Uber, which is price gouging during AU hostage crisis. What sad sorry clowns. http://t.co/OTwTz3E8UM""}, {""label"": 1, ""similarity"": 0.2634, ""text"": ""Why was #Ferguson PD still looking for the suspect 7 hours after Michael Brown had been killed? http://t.co/xmMMBBN5nT""}]",After today we will officially be done shooting for the #SurrenderMusicVideo !! It's looking AMAZING so far btw! #cantwait
